mjd,blue_wing_flux,blue_wing_error,core_flux,core_error,red_wing_flux,red_wing_error
48831.0,2.2304104238,0.12720500850124417,8.632822800000001,0.1291921608850568,5.3250839999999995,0.12977847808267132
48833.0,2.629656824,0.1267767239435883,9.3049332,0.12833681162861418,5.4370128,0.1288035292172695
48834.0,2.4500974359999996,0.12668698844915052,9.1837236,0.12816466762455242,5.434869600000001,0.12868569318717601
48835.0,2.596215404,0.12638573922675295,9.655282799999998,0.12772784418023192,5.6886468,0.12822822497649417
48836.0,2.7616736,0.12754144798266015,9.5592156,0.12981422184444968,5.18512332,0.13014811611770952
48837.0,2.5220605732,0.12729035818883377,8.498052,0.12906060108696843,4.770367199999999,0.12959940944632117
48837.0,2.418276096,0.126503924897758,9.0570516,0.12788306492093157,5.4352415999999995,0.1285280017728059
48839.0,2.7136129,0.12812643778742933,8.4334008,0.13034731963714175,4.5565384,0.1307342991021224
48848.0,2.826638748,0.13032632759422938,10.080834000000001,0.13417434382084825,4.955838,0.13371809686989117
48858.0,4.0850205308,0.12794428568904512,13.303557600000001,0.13048052976580987,6.291277200000001,0.13007803241541438
48858.0,3.180255511,0.12676236492801166,11.7436848,0.1282670397330881,5.363529600000001,0.12837452731370658
48861.0,4.19696464,0.12803525293676268,14.0487576,0.13098166127270794,7.283678399999999,0.13064340365981286
48862.0,3.5549608396,0.13114882001396125,12.3310704,0.1360758299844142,6.1716289,0.1350832516466612
48862.0,3.4952944280000002,0.12759338385236754,13.2902784,0.13019272848443111,6.770311199999999,0.13006550378407336
48867.0,4.046574728,0.13193961018081568,12.3097164,0.1375145235380758,5.878385999999999,0.13617729285406727
48869.0,3.7663748971999995,0.13561174874237408,11.787459599999998,0.14337620744462728,5.6504665,0.1414230677373504
48876.0,4.2658991504,0.13223217508698554,13.216292400000002,0.13777808961989857,5.9046492,0.13599280228572685
48883.0,4.1054849248,0.136848334358641,12.996285599999998,0.1453826019267615,5.9194127,0.14240340993626802
48886.0,3.9485995401,0.13083744884097367,12.605684400000001,0.1351207386896327,6.0392256,0.13402854491138222
48889.0,4.2579240359999995,0.1358766883965958,13.356873599999998,0.14380890238705532,5.8324704,0.14088892284746307
48898.0,4.688750072,0.1309597200416189,14.064192,0.13623167053737248,6.6341221,0.13466343305216602
48898.0,4.206437676999999,0.13338859438556505,13.4746704,0.14097629955887478,6.07347,0.1385663353092893
48954.0,5.121722264,0.14460709084821532,17.082136799999997,0.15772618407060257,7.386022799999999,0.15075214591695338
48967.0,5.729564756,0.14026219519849528,17.7067464,0.14942361127413298,6.964332,0.14378645369028056
48973.0,6.634623844,0.15180056608732392,18.222009600000003,0.16536532888071065,8.27301252,0.15714504806219254
48981.0,5.996428699999999,0.13982017978844113,19.7978424,0.14934422085766827,7.5496608,0.143118059044586
48992.0,6.3714833,0.14209569952929046,20.7342624,0.15237182567241753,7.4502432,0.1449908277568426
49000.0,6.7579334399999995,0.14635350228115487,22.013201999999996,0.16237699530397526,7.879274400000001,0.15112866803668457
49008.0,6.836925828,0.13162372310923895,21.2822388,0.13690633868826382,7.4388936,0.13374553957948654
49010.0,7.493968583999999,0.13908797164830033,23.2550676,0.1502484881716578,8.1581701,0.14228238452278483
49013.0,7.285854676,0.13172066041238026,21.487338,0.13707482880403096,7.2847092,0.1336787490287787
49014.0,7.647662826,0.13799840687503026,23.338671600000005,0.1490899258435016,8.218598400000001,0.141381849310989
49017.0,6.97438452,0.13987190755523712,20.8714464,0.15113101620920572,7.499710799999999,0.1436492908600777
49020.0,6.6766980479999996,0.14870142933544653,20.393445600000003,0.16458989506011842,6.90741,0.15283956578225155
49029.0,6.56713226,0.1405932292231173,20.382824399999997,0.15173502609271466,6.8385144,0.14386217837207943
49032.0,6.910409508,0.14310703963399146,20.397648,0.15629238535579654,7.33140954,0.1472128474808038
49034.0,6.988663408,0.1407049442651963,21.731042400000003,0.15248050676466157,8.0610336,0.14470429672176566
49048.0,5.9005402799999995,0.14092438857549106,19.050696000000002,0.15210464937878526,6.836343479999999,0.14488401123533817
49056.0,6.517954759999999,0.14347176372461307,19.549790400000003,0.15570721236853738,7.2172296000000005,0.14716622829642947
49062.0,6.86333621,0.13719188262291906,21.2565552,0.1471062321285567,7.9747872,0.14074392497376503
49064.0,6.270005982,0.13912138294395437,21.1472376,0.15157741274086453,7.8561516,0.14351010830067684
49070.0,6.9475745144,0.13620448033041496,22.437018000000002,0.14722709531053038,8.4114936,0.14036803854390215
49074.0,6.4332863080000005,0.13405428681778736,21.320878800000003,0.14313636233616112,9.349120764,0.1383967378881569
49077.0,7.140396596,0.13594903517861684,21.990369599999998,0.1468310735005748,8.494676400000001,0.14033952192503435
49078.0,6.0452526319999995,0.13116222141893755,20.3116392,0.13813668421846528,8.455483200000002,0.13469910316447992
49078.0,6.8820614796,0.13364212663612923,22.0556208,0.143026913691621,8.7157596,0.13777609826650775
49079.0,6.1560261292,0.13965863587153357,20.0155176,0.15346362833759405,7.4669856,0.14507946004887115
49080.0,6.085020988,0.12972765912717302,20.097768,0.1351150144903874,8.571525600000001,0.1328518570860581
49083.0,5.86516944,0.1280946616155849,19.6779888,0.13175963385402678,8.4814956,0.13051564596106324
49085.0,6.215761524,0.13038525129614315,19.511064,0.13617952998334515,7.612737600000001,0.1333835401096732
49088.0,6.377604484,0.13706133275678303,20.1586956,0.1497758853081817,7.886483999999999,0.1427477638302695
49089.0,6.152379604,0.1348543554296946,19.9232376,0.14583804874892697,7.995987599999999,0.14017192073458937
49090.0,5.663952996,0.13268398329957387,17.7520176,0.13984977332912057,6.7712964,0.13616578916080205
49090.0,5.8545751720000005,0.13264235072316233,18.419365199999998,0.14063349568003775,7.513242,0.13675326510299343
49091.0,5.747188232000001,0.13374955395796728,18.2425644,0.14301528526007,7.290306,0.138381368438142
49092.0,5.8032235876,0.13147436481509542,17.764558799999996,0.13815161125382214,7.372419600000001,0.13514653845596786
49099.0,5.615684772,0.1335160049151262,16.810426800000002,0.14031707278240377,6.2454528,0.1367532873632806
49107.0,4.938867172,0.1362355511502163,17.514036,0.14503241111037213,6.692931516000001,0.14005896761079456
49107.0,5.163424416,0.14116522929429895,18.1878708,0.1546118906272037,7.4870052000000005,0.14761159949665204
49114.0,5.25393884,0.13677387302668007,19.405913999999996,0.14719958498324104,7.932142799999999,0.14139566951749546
49128.0,5.844759412,0.13613034733642604,20.262216,0.14554154064301505,7.3753656,0.13971984573521973
49135.0,6.165196246000001,0.13583147066172846,20.5556892,0.1461686710584563,8.0181888,0.1400996843042096
49141.0,7.178286839999999,0.13437133924246197,20.4445344,0.14257757835256427,8.1894216,0.1378907619693444
49142.0,5.84655444,0.14113732609649085,19.119368400000003,0.15416447147514112,6.8908684,0.14591916984523726
49149.0,5.8336685452,0.1357665942466025,20.169470399999998,0.1465113566293835,7.9363176,0.14039334355759178
49156.0,6.368965348,0.13389979281810407,18.985797599999998,0.1420976349643751,7.366004280000001,0.13744913460196975
