lag,median_U1,p16_U1,p84_U1,p2_5_U1,p97_5_U1,median_U2,p16_U2,p84_U2,p2_5_U2,p97_5_U2,median_R12,p16_R12,p84_R12,p2_5_R12,p97_5_R12,median_S12,p16_S12,p84_S12,p2_5_S12,p97_5_S12,median_leak,p16_leak,p84_leak,p2_5_leak,p97_5_leak
37,0.049659407700136965,0.02686027809266364,0.07059116406628978,0.006272747020578012,0.08821746643855632,0.05196988630266812,0.0331171360406385,0.07836734620536577,0.018154412034075976,0.10262317335567396,0.3160382540297581,0.29693031410723536,0.33486564346041453,0.28359647222142886,0.35155287095835436,0.5831634181824035,0.5565684645881731,0.5989933855570047,0.5445422516243269,0.611828685526127,0.6832860955046227,0.6722934999807041,0.698091564997591,0.6587849555157922,0.7109799825678454
38,0.04834613987009796,0.024935924508075125,0.07044556169484806,0.0058515891758482135,0.0876912075147672,0.05313872657402771,0.03236423046838079,0.0782872321334776,0.019960040815654213,0.09810002231775493,0.31279988555176363,0.2940022172924033,0.33247627841749977,0.2807031837894645,0.34341905559103586,0.5869581340054015,0.5606185955134211,0.6048410306083852,0.5462282633314915,0.6192217880020702,0.6810065947551882,0.6702738194702966,0.6964511240785016,0.660547578604043,0.7090477802337646
39,0.04838287853596003,0.024727900104933035,0.06659852314784255,0.007737786339437792,0.09031295195717892,0.05305307607121236,0.03300416103694268,0.07665635931981105,0.019592320524554806,0.09462266119519268,0.3142475064642605,0.29055287714751515,0.33119338262184084,0.27898867936188276,0.3399695341421271,0.5873170063949366,0.5660245325866524,0.6110866534611479,0.545139817108649,0.6194884335072129,0.681355461470234,0.6702937209679289,0.6956442993452361,0.6587582269310576,0.7059121304907742
40,0.0448321496295873,0.025866010288836037,0.06787374835310356,0.007725822945605907,0.0937297111758802,0.04981938843862972,0.030237940743440824,0.0745501020703689,0.017620725971104395,0.0930059290325882,0.31222302828124204,0.2906471712048767,0.33157518788920615,0.27837816555425277,0.3440721122106529,0.588429791691109,0.5695008045493616,0.6111623863629917,0.5511135316338451,0.6292059672299238,0.6815702241018351,0.6696662310527889,0.6954333906253708,0.6597104559553697,0.7093236577325023
41,0.042381296181452574,0.027346126658822096,0.06951262628505489,0.010008240148968688,0.08993230364148254,0.04931318956290054,0.0296258233025462,0.06993425210106241,0.018067354192945258,0.09644344426666411,0.3118408541203044,0.29214200777877625,0.33055857191096355,0.27909514907876143,0.3411287419909421,0.5927806449506821,0.5699388547557109,0.6123477795814452,0.553803284805293,0.6317416557417219,0.6810387980596981,0.6709896535504589,0.6936779162741877,0.6610583832634557,0.7070887079488933
42,0.04631081845693265,0.027611918079957713,0.07065883171878422,0.012040498701428594,0.09082932040848407,0.048927759926881566,0.03035215778290906,0.07161394853186324,0.019474928688271626,0.09630587900308611,0.3110421079647853,0.2920625291586235,0.32493902034245026,0.28097613694575463,0.3360043432915419,0.5934649163946393,0.5699272809021345,0.6121732983748389,0.552066424587348,0.6295489720923954,0.6831532555730668,0.6696528301726149,0.6945745813968726,0.6571403999819927,0.7081096911105393
43,0.04929819953003614,0.025794766992588397,0.07197240606478422,0.011415098310992123,0.09184524745840787,0.049366984440651435,0.031371996987324006,0.07123139588132134,0.020489428718035187,0.1014923699802798,0.30398347142793836,0.28837984436180664,0.32213049320730275,0.2749712818986572,0.3345663855628388,0.5936307582107334,0.5698177371877845,0.6149670785848952,0.5534920436637089,0.6325781976990503,0.6842993281563193,0.6695570245315219,0.6962942256441387,0.6559215443062435,0.7088913786593061
44,0.04894848664722769,0.02658645221262634,0.07414923673542222,0.012394373522691878,0.09635073107755764,0.04988242950876707,0.03375208317862998,0.07336788890373319,0.019789562645629883,0.09953405764296439,0.3005247933118569,0.2866525485763601,0.32004331751656695,0.27168065937906827,0.33053096871449034,0.5947418891101969,0.5692350503074829,0.6178678928149173,0.5510756946581845,0.6330270507980228,0.684954769433698,0.6716925087931357,0.6995768230939858,0.6561977727020241,0.7103901384416533
45,0.04740073366450932,0.029451460529808758,0.07729073289127304,0.01480996917753683,0.10113104657661615,0.049520508372555797,0.033514145238463904,0.07491960807134664,0.02306645636079813,0.09942954740282611,0.2970807317090589,0.28358949319783683,0.31662106432645537,0.2679235244094387,0.32835471674853095,0.5994479634037204,0.5677352778148803,0.6181454581638909,0.5489492109496795,0.6336894339867315,0.6851642674408652,0.6711055456193042,0.6977328052528607,0.6556265112980073,0.7074455561898193
46,0.05133001212845027,0.029075483377959694,0.07766946593282754,0.013142901717042244,0.10147598274447707,0.05193578451747492,0.033157559679867214,0.07516058719518787,0.02532135997945859,0.10278474601171035,0.2946574053427856,0.27993613713953763,0.3128593237840764,0.26728800340225767,0.3251211379705547,0.5993502168100433,0.5702230049376315,0.618662238200848,0.5453319934539825,0.6329556843104803,0.6854618181749899,0.6723849007207885,0.7007500524971261,0.6572412529431345,0.7103020517000725
47,0.05090064775205562,0.03379908378320013,0.08219095516942942,0.013974609953231975,0.10014078629221224,0.05529744443586708,0.03618297877728833,0.07726037077085465,0.024603612752250394,0.10736040122287181,0.29314158064817186,0.27756159452598284,0.3119641269726223,0.2640647259717972,0.3222932221282916,0.5997411747418768,0.567180375217346,0.6161208056376306,0.5388125758149614,0.6363946905726175,0.6872543575251491,0.6739797672684374,0.7028150893182162,0.661848154697394,0.7132487261412884
48,0.051242573031877806,0.03331473131635349,0.07880715287814169,0.014759427637641247,0.09429155111647843,0.058629815995545884,0.039445979108023464,0.0813090421567133,0.027496957759510048,0.10558968320427936,0.2929387672757118,0.2761507453702789,0.307155514097549,0.26058542549918123,0.32096886198299135,0.5976996753113579,0.570575396871639,0.6150437928142773,0.5428025730607011,0.6355556123736817,0.6898324365405919,0.6731303419126009,0.7022318638971524,0.6636609525381073,0.7131960149362142
49,0.05234594674764624,0.03443339098311924,0.07828919464780598,0.015799413146954263,0.09374310126070762,0.05667390576908242,0.040155838657906354,0.08101560553693386,0.025415820869060676,0.10407289980555584,0.29307649371971983,0.27354203092420565,0.30627094657867987,0.26098294404744343,0.32015589498569214,0.5966014428748354,0.5755326514005843,0.6156546520694108,0.5459721009985362,0.6344758237863101,0.689957531062761,0.6753603439017655,0.7022568020768113,0.6636799149970929,0.7134178466891371
50,0.05183908177586821,0.03470013587917777,0.07599478278402907,0.017106713729586276,0.09342247371571423,0.05980430518035401,0.040089385276813536,0.084189670589124,0.02763447419023723,0.10623158495923496,0.29202297637278585,0.2733636673596517,0.30541829032041234,0.2601151188258348,0.3206878125486183,0.5965688994490441,0.5740836349402683,0.6158777844230646,0.5479439328205948,0.6325622873687662,0.69123373147846,0.6760156930162887,0.7053302818471773,0.6637903371334899,0.7138777712905032
51,0.04903023281348204,0.031495923473916644,0.07265880557957233,0.013591817158412968,0.09122092302252771,0.06265366199353004,0.04240067318554637,0.0891292951694806,0.028350794658860274,0.10917192648765028,0.2901736784269258,0.2732986716897123,0.30408647277377915,0.2614749528067633,0.3204965288834377,0.5995278938358409,0.5697721395354826,0.6140275070458395,0.5493780561893329,0.6324976427668032,0.6929461939855626,0.677880192912095,0.706118887267687,0.6641869419311454,0.7128692645108881
52,0.04478055327362179,0.02883764718613849,0.0685435845545127,0.012345077931678146,0.0835312736119414,0.06462551756274207,0.0463328996956788,0.09329965460733658,0.028217424835547594,0.11493314180662707,0.2917776763057044,0.273371180341029,0.30464397055597514,0.2641955705881061,0.3219452483918904,0.5983103035449158,0.5725880807145994,0.6138961000896563,0.5486697492010689,0.6294459595873286,0.6937184859025765,0.679974147432209,0.7070443436816162,0.6659526259609514,0.7157896481654538
53,0.03968220306164374,0.022464034997879512,0.061917055018446646,0.009754924817232875,0.07773608051141241,0.06701032458895759,0.048976964366731504,0.09455819638261781,0.031802032676106685,0.1172929304367118,0.29429907880587647,0.2756136457086124,0.30646565483336125,0.2648844317834837,0.3258880660839218,0.5984711916904378,0.5696843057311799,0.615767456453995,0.5488025927797001,0.6280151057887379,0.6952619034266749,0.6810735844264869,0.7094662070185405,0.6699082098688169,0.7184016892362858
